flight_number,timestamp,longitude,latitude,altitude_baro,track_angle,on_ground,origin,destination,ground_speed
RPA4385,7/1/2026 4:08:23 PM,-74.08199700,40.35301600,11375,234.75000000,F,JFK,IND,325.7
DAL47,7/1/2026 4:08:23 PM,-73.76818400,40.62961800,-25,239.05999760,T,AMS,JFK,38.5
ASA41,7/1/2026 4:08:24 PM,-73.76757500,40.64503800,-50,211.07000730,F,JFK,SFO,96.9
RPA4385,7/1/2026 4:08:26 PM,-74.08599200,40.35096800,11450,237.13999940,F,JFK,IND,326.2
DAL336,7/1/2026 4:08:27 PM,-73.77600100,40.63215600,-25,300.94000240,T,DEN,JFK,5.3
RPA4385,7/1/2026 4:08:28 PM,-74.08930000,40.34943100,11525,239.33999630,F,JFK,IND,325.5
DAL47,7/1/2026 4:08:29 PM,-73.76902700,40.62928000,-25,244.69000240,T,AMS,JFK,24.5
ASA41,7/1/2026 4:08:29 PM,-73.76928700,40.64286800,-50,210.69999690,F,JFK,SFO,111.6
RPA4385,7/1/2026 4:08:30 PM,-74.09367000,40.34756900,11600,241.53999330,F,JFK,IND,325.3
RPA4385,7/1/2026 4:08:32 PM,-74.09778900,40.34594000,11675,242.96000670,F,JFK,IND,325.6
DAL336,7/1/2026 4:08:32 PM,-73.77610800,40.63220200,-25,300.94000240,T,DEN,JFK,2.3
DAL47,7/1/2026 4:08:34 PM,-73.76957300,40.62925700,-25,267.19000240,T,AMS,JFK,18.5
RPA4385,7/1/2026 4:08:35 PM,-74.10153500,40.34459000,11775,244.13999940,F,JFK,IND,325.6
ASA41,7/1/2026 4:08:36 PM,-73.77213200,40.63926600,-50,210.96000670,F,JFK,SFO,139.9
RPA4385,7/1/2026 4:08:37 PM,-74.10515500,40.34324000,11850,244.53999330,F,JFK,IND,325.6
DAL336,7/1/2026 4:08:38 PM,-73.77613800,40.63221400,-25,300.94000240,T,DEN,JFK,0.3
RPA4385,7/1/2026 4:08:39 PM,-74.10925300,40.34179700,11925,244.92999270,F,JFK,IND,325.7
DAL47,7/1/2026 4:08:39 PM,-73.77011900,40.62946600,-25,295.30999760,T,AMS,JFK,18.5
RPA4385,7/1/2026 4:08:41 PM,-74.11273200,40.34056100,11975,245.00000000,F,JFK,IND,326.6
ASA41,7/1/2026 4:08:43 PM,-73.77537800,40.63507600,-50,210.64999390,F,JFK,SFO,156.9
RPA4385,7/1/2026 4:08:43 PM,-74.11739000,40.33891100,12075,245.00000000,F,JFK,IND,326.6
DAL47,7/1/2026 4:08:44 PM,-73.77063400,40.62971100,-25,300.94000240,T,AMS,JFK,19.5
RPA4385,7/1/2026 4:08:46 PM,-74.12169700,40.33737400,12150,245.00000000,F,JFK,IND,326.6
ASA41,7/1/2026 4:08:48 PM,-73.77825000,40.63144500,0,211.08000180,F,JFK,SFO,176.3
RPA4385,7/1/2026 4:08:48 PM,-74.12634300,40.33570900,12250,245.00000000,F,JFK,IND,326.6
ASA41,7/1/2026 4:08:49 PM,-73.77887400,40.63070000,25,211.35000610,F,JFK,SFO,176.8
ASA41,7/1/2026 4:08:49 PM,-73.77917500,40.63032500,25,211.46000670,F,JFK,SFO,178.2
DAL47,7/1/2026 4:08:49 PM,-73.77118000,40.62995500,-25,300.94000240,T,AMS,JFK,20.5
RPA4385,7/1/2026 4:08:50 PM,-74.12956200,40.33453500,12325,244.85000610,F,JFK,IND,327
ASA41,7/1/2026 4:08:50 PM,-73.77966300,40.62968400,50,211.46000670,F,JFK,SFO,178.2
DAL336,7/1/2026 4:08:51 PM,-73.77614300,40.63221300,-25,300.94000240,T,DEN,JFK,0
ASA41,7/1/2026 4:08:52 PM,-73.78057900,40.62854000,100,211.28999330,F,JFK,SFO,179
ASA41,7/1/2026 4:08:52 PM,-73.78087100,40.62823300,100,211.57000730,F,JFK,SFO,179.6
RPA4385,7/1/2026 4:08:53 PM,-74.13393200,40.33299900,12400,244.85000610,F,JFK,IND,327
ASA41,7/1/2026 4:08:53 PM,-73.78112100,40.62786000,125,211.57000730,F,JFK,SFO,179.6
ASA41,7/1/2026 4:08:53 PM,-73.78143300,40.62748800,150,211.57000730,F,JFK,SFO,179.6
ASA41,7/1/2026 4:08:54 PM,-73.78174500,40.62706900,175,211.28999330,F,JFK,SFO,179
ASA41,7/1/2026 4:08:55 PM,-73.78205700,40.62674300,175,211.28999330,F,JFK,SFO,179
DAL47,7/1/2026 4:08:55 PM,-73.77174200,40.63021100,-25,300.94000240,T,AMS,JFK,21.5
ASA41,7/1/2026 4:08:55 PM,-73.78236900,40.62627800,200,211.13000490,F,JFK,SFO,179.9
RPA4385,7/1/2026 4:08:55 PM,-74.13861100,40.33131400,12500,244.85000610,F,JFK,IND,327
ASA41,7/1/2026 4:08:56 PM,-73.78265400,40.62597700,200,211.13000490,F,JFK,SFO,179.9
DAL336,7/1/2026 4:08:56 PM,-73.77618400,40.63223600,-25,300.94000240,T,DEN,JFK,2.8
ASA41,7/1/2026 4:08:56 PM,-73.78293100,40.62557900,225,210.96000670,F,JFK,SFO,180.8
ASA41,7/1/2026 4:08:57 PM,-73.78330600,40.62516000,250,210.96000670,F,JFK,SFO,180.8
RPA4385,7/1/2026 4:08:57 PM,-74.14215100,40.33003200,12600,244.85000610,F,JFK,IND,327
ASA41,7/1/2026 4:08:57 PM,-73.78356900,40.62474100,275,210.96000670,F,JFK,SFO,180.8
ASA41,7/1/2026 4:08:58 PM,-73.78387500,40.62442000,300,210.96000670,F,JFK,SFO,180.8
ASA41,7/1/2026 4:08:58 PM,-73.78418000,40.62399700,325,210.96000670,F,JFK,SFO,180.8
ASA41,7/1/2026 4:08:59 PM,-73.78449200,40.62362400,350,211.22999570,F,JFK,SFO,181.3
ASA41,7/1/2026 4:08:59 PM,-73.78474100,40.62329800,350,211.22999570,F,JFK,SFO,181.3
RPA4385,7/1/2026 4:08:59 PM,-74.14610400,40.32862300,12675,244.85000610,F,JFK,IND,327
ASA41,7/1/2026 4:09:00 PM,-73.78509500,40.62291000,375,211.22999570,F,JFK,SFO,181.3
ASA41,7/1/2026 4:09:00 PM,-73.78533900,40.62254300,400,211.50000000,F,JFK,SFO,181.8
DAL47,7/1/2026 4:09:00 PM,-73.77239700,40.63050200,-25,300.94000240,T,AMS,JFK,21.5
ASA41,7/1/2026 4:09:01 PM,-73.78561500,40.62222800,425,211.50000000,F,JFK,SFO,181.8
DAL336,7/1/2026 4:09:01 PM,-73.77637700,40.63232900,-25,300.94000240,T,DEN,JFK,10.3
RPA4385,7/1/2026 4:09:01 PM,-74.14935300,40.32742300,12725,244.85000610,F,JFK,IND,327
ASA41,7/1/2026 4:09:01 PM,-73.78599000,40.62176200,450,211.50000000,F,JFK,SFO,181.8
ASA41,7/1/2026 4:09:02 PM,-73.78624000,40.62143600,475,211.66999820,F,JFK,SFO,180.9
ASA41,7/1/2026 4:09:03 PM,-73.78686400,40.62064500,525,211.66999820,F,JFK,SFO,180.9
ASA41,7/1/2026 4:09:04 PM,-73.78723100,40.62025500,550,211.66999820,F,JFK,SFO,180.9
RPA4385,7/1/2026 4:09:04 PM,-74.15393100,40.32582100,12825,244.85000610,F,JFK,IND,327
ASA41,7/1/2026 4:09:04 PM,-73.78748800,40.61994600,575,211.66999820,F,JFK,SFO,180.9
ASA41,7/1/2026 4:09:04 PM,-73.78767500,40.61962100,575,211.66999820,F,JFK,SFO,180.9
ASA41,7/1/2026 4:09:05 PM,-73.78805000,40.61920200,600,211.50000000,F,JFK,SFO,181.8
ASA41,7/1/2026 4:09:05 PM,-73.78826900,40.61888100,625,211.50000000,F,JFK,SFO,181.8
DAL47,7/1/2026 4:09:05 PM,-73.77299000,40.63078200,-25,300.94000240,T,AMS,JFK,22.5
ASA41,7/1/2026 4:09:06 PM,-73.78861200,40.61850300,650,211.50000000,F,JFK,SFO,181.8
DAL336,7/1/2026 4:09:06 PM,-73.77673300,40.63247700,-25,300.94000240,T,DEN,JFK,14.8
RPA4385,7/1/2026 4:09:06 PM,-74.15852600,40.32415400,12900,244.75999450,F,JFK,IND,328.3
ASA41,7/1/2026 4:09:06 PM,-73.78887900,40.61814900,650,211.50000000,F,JFK,SFO,181.8
ASA41,7/1/2026 4:09:07 PM,-73.78917300,40.61775900,675,211.61000060,F,JFK,SFO,183.2
ASA41,7/1/2026 4:09:08 PM,-73.78948600,40.61738600,700,211.61000060,F,JFK,SFO,183.2
ASA41,7/1/2026 4:09:08 PM,-73.78979500,40.61700400,725,211.61000060,F,JFK,SFO,183.2
ASA41,7/1/2026 4:09:09 PM,-73.79010000,40.61663800,750,211.71000670,F,JFK,SFO,184.5
RPA4385,7/1/2026 4:09:09 PM,-74.16283300,40.32257100,12950,244.91999820,F,JFK,IND,327.9
ASA41,7/1/2026 4:09:09 PM,-73.79035900,40.61631500,750,211.71000670,F,JFK,SFO,184.5
ASA41,7/1/2026 4:09:10 PM,-73.79073400,40.61589600,775,211.71000670,F,JFK,SFO,184.5
ASA41,7/1/2026 4:09:10 PM,-73.79098400,40.61561700,800,211.71000670,F,JFK,SFO,184.5
ASA41,7/1/2026 4:09:10 PM,-73.79123300,40.61529100,800,211.97000120,F,JFK,SFO,185.1
DAL47,7/1/2026 4:09:11 PM,-73.77363600,40.63106900,-25,300.94000240,T,AMS,JFK,23.5
ASA41,7/1/2026 4:09:11 PM,-73.79144300,40.61499000,825,211.97000120,F,JFK,SFO,185.1
RPA4385,7/1/2026 4:09:11 PM,-74.16732800,40.32098800,13050,244.99000550,F,JFK,IND,328.8
ASA41,7/1/2026 4:09:11 PM,-73.79179500,40.61459300,825,211.97000120,F,JFK,SFO,185.1
DAL336,7/1/2026 4:09:12 PM,-73.77720400,40.63270200,-25,300.94000240,T,DEN,JFK,17.5
ASA41,7/1/2026 4:09:12 PM,-73.79205300,40.61425800,850,211.80999760,F,JFK,SFO,185.9
ASA41,7/1/2026 4:09:12 PM,-73.79235700,40.61389500,850,211.80999760,F,JFK,SFO,185.9
ASA41,7/1/2026 4:09:13 PM,-73.79290800,40.61320500,900,211.64999390,F,JFK,SFO,186.8
ASA41,7/1/2026 4:09:13 PM,-73.79260700,40.61352200,875,211.64999390,F,JFK,SFO,186.8
RPA4385,7/1/2026 4:09:14 PM,-74.17132600,40.31955000,13100,244.83999630,F,JFK,IND,329.2
ASA41,7/1/2026 4:09:14 PM,-73.79316900,40.61287100,900,211.64999390,F,JFK,SFO,186.8
ASA41,7/1/2026 4:09:14 PM,-73.79348100,40.61249800,925,211.64999390,F,JFK,SFO,186.8
ASA41,7/1/2026 4:09:15 PM,-73.79379300,40.61212600,925,211.49000550,F,JFK,SFO,187.6
ASA41,7/1/2026 4:09:15 PM,-73.79406700,40.61174000,950,211.49000550,F,JFK,SFO,187.6
ASA41,7/1/2026 4:09:16 PM,-73.79435500,40.61138100,950,211.33000180,F,JFK,SFO,188.5
DAL47,7/1/2026 4:09:16 PM,-73.77423900,40.63134000,-25,300.94000240,T,AMS,JFK,21.5
ASA41,7/1/2026 4:09:16 PM,-73.79466700,40.61100800,975,211.33000180,F,JFK,SFO,188.5
RPA4385,7/1/2026 4:09:17 PM,-74.17700200,40.31749000,13200,244.91000370,F,JFK,IND,330.2
ASA41,7/1/2026 4:09:17 PM,-73.79492200,40.61068700,975,211.16999820,F,JFK,SFO,189.3
DAL336,7/1/2026 4:09:17 PM,-73.77771900,40.63292300,-25,300.94000240,T,DEN,JFK,16.5
ASA41,7/1/2026 4:09:17 PM,-73.79522700,40.61032100,1000,211.16999820,F,JFK,SFO,189.3
ASA41,7/1/2026 4:09:18 PM,-73.79554100,40.60989100,1000,210.75999450,F,JFK,SFO,189.7
ASA41,7/1/2026 4:09:18 PM,-73.79591500,40.60942600,1025,210.75999450,F,JFK,SFO,189.7
RPA4385,7/1/2026 4:09:19 PM,-74.18072500,40.31616200,13275,244.75000000,F,JFK,IND,330.6
ASA41,7/1/2026 4:09:19 PM,-73.79616500,40.60905300,1025,210.60000610,F,JFK,SFO,190.5
ASA41,7/1/2026 4:09:19 PM,-73.79653900,40.60858800,1050,210.44999690,F,JFK,SFO,191.4
ASA41,7/1/2026 4:09:20 PM,-73.79685100,40.60821500,1050,210.44999690,F,JFK,SFO,191.4
EJA948,7/1/2026 4:09:20 PM,-73.80150200,40.64322300,,300.94000240,T,ACK,JFK,22.5
ASA41,7/1/2026 4:09:20 PM,-73.79710100,40.60788900,1075,210.44999690,F,JFK,SFO,191.4
ASA41,7/1/2026 4:09:21 PM,-73.79735100,40.60751700,1075,210.30000310,F,JFK,SFO,192.3
DAL47,7/1/2026 4:09:21 PM,-73.77470700,40.63155000,-25,300.94000240,T,AMS,JFK,13.3
RPA4385,7/1/2026 4:09:21 PM,-74.18518100,40.31456000,13325,244.83000180,F,JFK,IND,331.5
ASA41,7/1/2026 4:09:21 PM,-73.79772900,40.60711700,1075,210.30000310,F,JFK,SFO,192.3
DAL336,7/1/2026 4:09:22 PM,-73.77809400,40.63309800,-25,300.94000240,T,DEN,JFK,14.3
RPA4385,7/1/2026 4:09:23 PM,-74.18884300,40.31323200,13400,244.66999820,F,JFK,IND,331.9
ASA41,7/1/2026 4:09:24 PM,-73.79943800,40.60482800,1150,210.11000060,F,JFK,SFO,195.4
ASA41,7/1/2026 4:09:25 PM,-73.79968300,40.60450700,1150,210.11000060,F,JFK,SFO,195.4
ASA41,7/1/2026 4:09:25 PM,-73.79992700,40.60414100,1175,210.11000060,F,JFK,SFO,195.4
ASA41,7/1/2026 4:09:26 PM,-73.80022200,40.60379300,1175,209.96000670,F,JFK,SFO,196.2
RPA4385,7/1/2026 4:09:26 PM,-74.19335900,40.31163000,13475,244.74000550,F,JFK,IND,332.8
ASA41,7/1/2026 4:09:26 PM,-73.80053400,40.60337400,1175,209.96000670,F,JFK,SFO,196.2
DAL47,7/1/2026 4:09:26 PM,-73.77507000,40.63172100,-25,300.94000240,T,AMS,JFK,14.3
ASA41,7/1/2026 4:09:27 PM,-73.80084600,40.60300100,1200,209.96000670,F,JFK,SFO,196.2
ASA41,7/1/2026 4:09:27 PM,-73.80108600,40.60263100,1200,209.82000730,F,JFK,SFO,197.1
DAL336,7/1/2026 4:09:27 PM,-73.77835100,40.63334700,-25,323.44000240,T,DEN,JFK,12.8
RPA4385,7/1/2026 4:09:28 PM,-74.19763200,40.31007400,13525,244.82000730,F,JFK,IND,333.7
RPA4385,7/1/2026 4:09:31 PM,-74.20247200,40.30832600,13625,244.82000730,F,JFK,IND,333.7
DAL47,7/1/2026 4:09:32 PM,-73.77548700,40.63191000,-25,300.94000240,T,AMS,JFK,14.3
ASA41,7/1/2026 4:09:32 PM,-73.80428000,40.59839300,1300,209.60000610,F,JFK,SFO,202.4
DAL336,7/1/2026 4:09:33 PM,-73.77832000,40.63367800,-25,5.63000010,T,DEN,JFK,13.8
RPA4385,7/1/2026 4:09:33 PM,-74.20615500,40.30702200,13675,244.88999940,F,JFK,IND,334.6
RPA4385,7/1/2026 4:09:34 PM,-74.20915100,40.30595200,13725,244.74000550,F,JFK,IND,335
RPA4385,7/1/2026 4:09:37 PM,-74.21398900,40.30416900,13800,244.74000550,F,JFK,IND,335
DAL47,7/1/2026 4:09:37 PM,-73.77581800,40.63205300,-25,300.94000240,T,AMS,JFK,8.8
ASA41,7/1/2026 4:09:38 PM,-73.80749500,40.59402500,1375,209.50999450,F,JFK,SFO,209.1
DAL336,7/1/2026 4:09:38 PM,-73.77803000,40.63393000,-25,39.38000110,T,DEN,JFK,13.8
ASA41,7/1/2026 4:09:39 PM,-73.80815000,40.59313200,1400,209.61000060,F,JFK,SFO,210.5
RPA4385,7/1/2026 4:09:39 PM,-74.21751500,40.30292600,13850,244.74000550,F,JFK,IND,335
ASA41,7/1/2026 4:09:39 PM,-73.80852400,40.59271300,1400,209.61000060,F,JFK,SFO,210.5
ASA41,7/1/2026 4:09:40 PM,-73.80883700,40.59229400,1425,209.61000060,F,JFK,SFO,210.5
ASA41,7/1/2026 4:09:40 PM,-73.80914900,40.59187500,1425,209.61000060,F,JFK,SFO,210.5
ASA41,7/1/2026 4:09:41 PM,-73.80944800,40.59141500,1450,209.47999570,F,JFK,SFO,211.4
ASA41,7/1/2026 4:09:41 PM,-73.80981400,40.59095800,1450,209.47999570,F,JFK,SFO,211.4
RPA4385,7/1/2026 4:09:41 PM,-74.22194700,40.30129600,13925,244.80999760,F,JFK,IND,336
ASA41,7/1/2026 4:09:42 PM,-73.81012000,40.59054600,1475,209.58000180,F,JFK,SFO,212.7
DAL47,7/1/2026 4:09:42 PM,-73.77601600,40.63214500,-25,300.94000240,T,AMS,JFK,7.3
ASA41,7/1/2026 4:09:42 PM,-73.81045900,40.59006000,1475,209.58000180,F,JFK,SFO,212.7
ASA41,7/1/2026 4:09:43 PM,-73.81083400,40.58954800,1500,209.58000180,F,JFK,SFO,212.7
ASA41,7/1/2026 4:09:43 PM,-73.81121800,40.58908100,1500,209.58000180,F,JFK,SFO,212.7
RPA4385,7/1/2026 4:09:44 PM,-74.22631700,40.29976000,14000,244.80999760,F,JFK,IND,336
ASA41,7/1/2026 4:09:44 PM,-73.81152300,40.58866900,1525,209.44999690,F,JFK,SFO,213.6
ASA41,7/1/2026 4:09:44 PM,-73.81176800,40.58830300,1525,209.44999690,F,JFK,SFO,213.6
ASA41,7/1/2026 4:09:45 PM,-73.81214500,40.58782500,1550,209.30999760,F,JFK,SFO,214.5
DAL336,7/1/2026 4:09:45 PM,-73.77767200,40.63430800,-25,33.75000000,T,DEN,JFK,14.8
RPA4385,7/1/2026 4:09:46 PM,-74.22993700,40.29841000,14075,244.72999570,F,JFK,IND,337.3
RPA4385,7/1/2026 4:09:48 PM,-74.23380800,40.29701400,14150,244.72999570,F,JFK,IND,337.3
DAL47,7/1/2026 4:09:48 PM,-73.77615800,40.63220100,-25,300.94000240,T,AMS,JFK,2.8
DAL336,7/1/2026 4:09:50 PM,-73.77745100,40.63459400,-25,30.94000050,T,DEN,JFK,14.3
ASA41,7/1/2026 4:09:50 PM,-73.81539100,40.58331000,1625,209.13000490,F,JFK,SFO,219.8
RPA4385,7/1/2026 4:09:50 PM,-74.23817700,40.29547700,14200,244.72999570,F,JFK,IND,337.3
RPA4385,7/1/2026 4:09:53 PM,-74.24267200,40.29384800,14275,244.80000310,F,JFK,IND,338.2
RPA4385,7/1/2026 4:09:55 PM,-74.24647900,40.29245200,14325,244.80000310,F,JFK,IND,338.2
DAL336,7/1/2026 4:09:55 PM,-73.77725100,40.63484300,-25,30.94000050,T,DEN,JFK,10.8
ASA41,7/1/2026 4:09:55 PM,-73.81901100,40.57842200,1700,209.14999390,F,JFK,SFO,227.9
RPA4385,7/1/2026 4:09:57 PM,-74.25022500,40.29110100,14400,244.86999510,F,JFK,IND,339.1
RPA4385,7/1/2026 4:09:59 PM,-74.25433300,40.28961200,14450,244.72000120,F,JFK,IND,339.5
ASA41,7/1/2026 4:10:01 PM,-73.82275700,40.57325500,1775,208.75000000,F,JFK,SFO,235
DAL336,7/1/2026 4:10:01 PM,-73.77725100,40.63507600,-25,2.80999990,T,DEN,JFK,8.8
