flight_number,timestamp,altitude_baro,ground_speed,air_speed,latitude,longitude,track_angle,roll_angle,emergency,wind_direction,wind_speed,temperature,on_ground,lga_type,origin,destination
SWA2473,7/1/2026 4:56:40 PM,27750,455.3,300,40.5107810000,-76.0583500000,243.3800049,0.18,none,292,15,-22,F,departure,LGA,STL
SWA1078,7/1/2026 4:56:41 PM,3975,276.3,249,40.7216630000,-73.8807470000,60.2799988,-0.18,none,301,13,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:56:41 PM,16950,357.4,278,40.7986140000,-74.6479800000,251.0599976,1.76,none,325,28,-4,F,departure,LGA,IAH
UAL669,7/1/2026 4:56:41 PM,2000,188.2,,40.8873600000,-73.7567140000,267.5599976,,none,,,,F,arrival,ORD,LGA
AAL1150,7/1/2026 4:56:42 PM,34000,473.1,279,38.9147640000,-77.0981700000,225.0899963,0.35,none,281,8,-38,F,departure,LGA,CLT
UAL2200,7/1/2026 4:56:43 PM,24350,407.7,285,40.8135680000,-75.6302490000,252.5899963,0,none,297,17,-19,F,departure,LGA,DEN
SWA2473,7/1/2026 4:56:43 PM,27825,455.3,300,40.5077360000,-76.0662840000,243.3800049,0.18,none,292,15,-22,F,departure,LGA,STL
UAL692,7/1/2026 4:56:43 PM,16950,356.7,278,40.7974090000,-74.6527100000,251.3600006,1.76,none,324,28,-4,F,departure,LGA,IAH
UAL2200,7/1/2026 4:56:44 PM,24400,407.7,285,40.8123930000,-75.6353140000,252.5899963,0,none,297,17,-19,F,departure,LGA,DEN
UAL692,7/1/2026 4:56:46 PM,16975,356.7,278,40.7961270000,-74.6576540000,251.3600006,1.76,none,324,28,-4,F,departure,LGA,IAH
SWA1078,7/1/2026 4:56:46 PM,3950,276.3,250,40.7250370000,-73.8729250000,60.2799988,-0.53,none,297,12,21,F,arrival,LAS,LGA
UAL2200,7/1/2026 4:56:47 PM,24450,408.6,285,40.8110500000,-75.6408690000,252.6300049,0,none,297,17,-19,F,departure,LGA,DEN
UAL669,7/1/2026 4:56:47 PM,1950,187.2,,40.8863180000,-73.7628310000,251.9499969,,none,,,,F,arrival,ORD,LGA
UAL692,7/1/2026 4:56:48 PM,17025,356.7,278,40.7949830000,-74.6620250000,251.3600006,1.76,none,324,28,-4,F,departure,LGA,IAH
UAL2200,7/1/2026 4:56:49 PM,24500,408.6,285,40.8097400000,-75.6464870000,252.6300049,0,none,297,17,-19,F,departure,LGA,DEN
AAL2302,7/1/2026 4:56:49 PM,32000,451.9,,39.0412900000,-79.2177550000,251.6900024,,none,,,,F,departure,LGA,BNA
UAL692,7/1/2026 4:56:50 PM,17050,355.8,278,40.7939120000,-74.6663320000,251.3099976,1.76,none,324,28,-4,F,departure,LGA,IAH
UAL2200,7/1/2026 4:56:50 PM,24525,408.6,285,40.8091350000,-75.6490460000,252.6300049,0,none,297,17,-19,F,departure,LGA,DEN
SWA1078,7/1/2026 4:56:51 PM,3950,277.7,250,40.7282270000,-73.8655780000,60.2000008,-0.53,none,297,12,21,F,arrival,LAS,LGA
AAL1150,7/1/2026 4:56:52 PM,34000,472.3,279,38.8989570000,-77.1185300000,225.1699982,0.35,none,281,8,-38,F,departure,LGA,CLT
UAL692,7/1/2026 4:56:52 PM,17125,355.8,278,40.7926030000,-74.6713870000,251.3099976,1.76,none,324,28,-4,F,departure,LGA,IAH
UAL669,7/1/2026 4:56:52 PM,1950,184.9,,40.8845490000,-73.7685740000,246.0700073,,none,,,,F,arrival,ORD,LGA
SWA2473,7/1/2026 4:56:54 PM,27975,457.5,298,40.4981660000,-76.0911840000,243.3800049,0.18,none,307,12,-25,F,departure,LGA,STL
UAL692,7/1/2026 4:56:55 PM,17150,356.7,277,40.7914910000,-74.6757580000,251.3600006,0.53,none,318,28,-1,F,departure,LGA,IAH
SWA1078,7/1/2026 4:56:56 PM,3950,277.7,250,40.7315830000,-73.8579100000,60.2000008,-0.53,none,297,12,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:56:57 PM,17200,357.7,277,40.7902220000,-74.6806640000,251.4100037,0.53,none,318,28,-1,F,departure,LGA,IAH
UAL669,7/1/2026 4:56:57 PM,1950,183.9,,40.8828270000,-73.7736300000,245.25,,none,,,,F,arrival,ORD,LGA
UAL2200,7/1/2026 4:56:58 PM,24650,409.6,285,40.8050990000,-75.6659550000,252.6699982,0,none,297,17,-19,F,departure,LGA,DEN
UAL692,7/1/2026 4:56:59 PM,17275,358,277,40.7889310000,-74.6856830000,251.2599945,0.53,none,318,28,-1,F,departure,LGA,IAH
UAL2200,7/1/2026 4:57:00 PM,24700,409.9,285,40.8039550000,-75.6706540000,252.5399933,0,none,297,17,-19,F,departure,LGA,DEN
AAL2302,7/1/2026 4:57:00 PM,32000,453.2,,39.0344700000,-79.2439670000,251.6100006,,none,,,,F,departure,LGA,BNA
SWA1078,7/1/2026 4:57:01 PM,3950,277.7,250,40.7348330000,-73.8504640000,60.2000008,-0.53,none,297,12,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:01 PM,17325,358.3,277,40.7878420000,-74.6899410000,251.1100006,0.53,none,318,28,-1,F,departure,LGA,IAH
UAL2200,7/1/2026 4:57:02 PM,24750,409.9,285,40.8024900000,-75.6769410000,252.5399933,0,none,297,17,-19,F,departure,LGA,DEN
AAL1150,7/1/2026 4:57:03 PM,34000,471.6,278,38.8827210000,-77.1393680000,225.0899963,0.18,none,278,7,-40,F,departure,LGA,CLT
UAL669,7/1/2026 4:57:03 PM,1950,184.9,,40.8807680000,-73.7796630000,246.0700073,,none,,,,F,arrival,ORD,LGA
UAL692,7/1/2026 4:57:04 PM,17400,358.3,277,40.7866970000,-74.6944220000,251.1100006,0.53,none,318,28,-1,F,departure,LGA,IAH
SWA2473,7/1/2026 4:57:04 PM,28125,458.8,297,40.4882040000,-76.1172140000,243.3200073,0.18,none,318,11,-27,F,departure,LGA,STL
UAL2200,7/1/2026 4:57:05 PM,24800,409.9,286,40.8011280000,-75.6825050000,252.5399933,-0.18,none,292,18,-17,F,departure,LGA,DEN
UAL692,7/1/2026 4:57:06 PM,17475,358.3,278,40.7855070000,-74.6988530000,251.1100006,-0.35,none,320,29,-1,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:07 PM,3950,277.7,250,40.7382820000,-73.8425450000,60.2000008,-0.35,none,297,12,21,F,arrival,LAS,LGA
UAL2200,7/1/2026 4:57:07 PM,24825,409.9,286,40.7998240000,-75.6879980000,252.5399933,-0.18,none,292,18,-17,F,departure,LGA,DEN
UAL692,7/1/2026 4:57:08 PM,17575,358.3,278,40.7842710000,-74.7036130000,251.1100006,-0.35,none,320,29,-1,F,departure,LGA,IAH
UAL669,7/1/2026 4:57:08 PM,1950,185.4,,40.8790560000,-73.7848660000,246.4799957,,none,,,,F,arrival,ORD,LGA
UAL2200,7/1/2026 4:57:09 PM,24875,409.9,286,40.7986450000,-75.6929930000,252.5399933,-0.18,none,292,18,-17,F,departure,LGA,DEN
UAL692,7/1/2026 4:57:10 PM,17650,357.7,278,40.7832180000,-74.7076420000,250.9100037,-0.35,none,320,29,-1,F,departure,LGA,IAH
AAL2302,7/1/2026 4:57:10 PM,32000,453.2,,39.0275570000,-79.2707760000,251.6100006,,none,,,,F,departure,LGA,BNA
UAL2200,7/1/2026 4:57:11 PM,24925,411.1,286,40.7973570000,-75.6982350000,252.4499969,-0.18,none,292,18,-17,F,departure,LGA,DEN
SWA4570,7/1/2026 4:57:12 PM,-25,0,,40.7715680000,-73.8579560000,64.6900024,,none,,,,T,departure,LGA,DAL
SWA1078,7/1/2026 4:57:12 PM,3950,277.7,250,40.7418200000,-73.8343670000,60.2000008,-0.35,none,297,12,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:12 PM,17750,357.7,278,40.7819480000,-74.7124000000,250.9100037,-0.35,none,320,29,-1,F,departure,LGA,IAH
AAL1150,7/1/2026 4:57:13 PM,34000,471.6,278,38.8669750000,-77.1595460000,225.0899963,0.18,none,279,7,-40,F,departure,LGA,CLT
UAL2200,7/1/2026 4:57:13 PM,24975,411.1,286,40.7958530000,-75.7045900000,252.4499969,-0.18,none,292,18,-17,F,departure,LGA,DEN
UAL669,7/1/2026 4:57:13 PM,1925,187,,40.8772870000,-73.7901100000,245.3500061,,none,,,,F,arrival,ORD,LGA
SWA2473,7/1/2026 4:57:14 PM,28250,461.1,297,40.4783810000,-76.1427450000,243.3200073,0.18,none,318,11,-27,F,departure,LGA,STL
UAL692,7/1/2026 4:57:15 PM,17825,358,278,40.7805980000,-74.7174560000,250.7599945,-0.35,none,320,29,-1,F,departure,LGA,IAH
UAL2200,7/1/2026 4:57:15 PM,25000,411.1,286,40.7950740000,-75.7078250000,252.4499969,-0.18,none,292,18,-17,F,departure,LGA,DEN
UAL692,7/1/2026 4:57:17 PM,17900,358,278,40.7795560000,-74.7214360000,250.7599945,-0.35,none,320,29,-1,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:17 PM,3950,277.7,250,40.7450410000,-73.8269040000,60.2000008,-0.35,none,297,12,21,F,arrival,LAS,LGA
UAL2200,7/1/2026 4:57:18 PM,25075,411.1,285,40.7932600000,-75.7153390000,252.4499969,0,none,296,18,-20,F,departure,LGA,DEN
UAL669,7/1/2026 4:57:19 PM,1900,188.2,,40.8746800000,-73.7952910000,233.8600006,,none,,,,F,arrival,ORD,LGA
UAL692,7/1/2026 4:57:19 PM,17975,358.3,278,40.7782290000,-74.7265010000,250.6000061,-0.35,none,,,-1,F,departure,LGA,IAH
AAL2302,7/1/2026 4:57:20 PM,32000,453.2,,39.0209700000,-79.2962650000,251.6100006,,none,,,,F,departure,LGA,BNA
SWA4570,7/1/2026 4:57:21 PM,-25,10.8,,40.7717650000,-73.8576350000,47.8100014,,,,,,T,departure,LGA,DAL
UAL2200,7/1/2026 4:57:21 PM,25125,411.1,285,40.7915950000,-75.7221680000,252.4499969,0,none,296,18,-20,F,departure,LGA,DEN
UAL692,7/1/2026 4:57:21 PM,18050,358.3,278,40.7770140000,-74.7309390000,250.6000061,-0.35,none,,,-1,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:23 PM,3950,278.6,249,40.7483830000,-73.8192750000,60.3100014,0.53,none,294,13,21,F,arrival,LAS,LGA
AAL1150,7/1/2026 4:57:23 PM,34000,472.3,278,38.8508150000,-77.1802090000,225,0.18,none,279,7,-40,F,departure,LGA,CLT
UAL692,7/1/2026 4:57:24 PM,18150,358.3,278,40.7757100000,-74.7358080000,250.6000061,-0.35,none,,,-1,F,departure,LGA,IAH
UAL2200,7/1/2026 4:57:24 PM,25175,412.1,285,40.7901760000,-75.7282100000,252.4900055,0,none,296,18,-20,F,departure,LGA,DEN
UAL669,7/1/2026 4:57:24 PM,1850,188.5,,40.8713750000,-73.7991610000,218.75,,none,,,,F,arrival,ORD,LGA
SWA2473,7/1/2026 4:57:24 PM,28400,463.3,298,40.4687910000,-76.1677760000,243.3200073,0.35,none,313,11,-26,F,departure,LGA,STL
UAL2200,7/1/2026 4:57:25 PM,25200,412.1,285,40.7892100000,-75.7321930000,252.4900055,0,none,296,18,-20,F,departure,LGA,DEN
UAL692,7/1/2026 4:57:26 PM,18225,358.3,278,40.7744290000,-74.7406620000,250.6000061,-0.35,none,,,-1,F,departure,LGA,IAH
SWA4570,7/1/2026 4:57:27 PM,-25,11.3,,40.7720030000,-73.8573460000,39.3800011,,,,,,T,departure,LGA,DAL
UAL692,7/1/2026 4:57:28 PM,18300,358.3,278,40.7731930000,-74.7453000000,250.6000061,-0.35,none,,,-1,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:28 PM,3950,277.7,249,40.7517240000,-73.8115230000,60.2000008,0.53,none,294,13,21,F,arrival,LAS,LGA
UAL669,7/1/2026 4:57:29 PM,1775,189.7,,40.8676040000,-73.8025320000,212.5200043,,none,,,,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:57:30 PM,3950,277.5,249,40.7530860000,-73.8084620000,59.4599991,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:30 PM,18375,358.7,276,40.7720490000,-74.7495120000,250.4499969,-0.35,none,317,31,-6,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:30 PM,3950,277.3,249,40.7534180000,-73.8078000000,58.7200012,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:57:31 PM,32000,454.1,,39.0140990000,-79.3228410000,251.6399994,,none,,,,F,departure,LGA,BNA
SWA1078,7/1/2026 4:57:31 PM,3950,277.3,249,40.7538310000,-73.8069010000,58.7200012,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:32 PM,3950,276.9,249,40.7542030000,-73.8061520000,57.6899986,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA4570,7/1/2026 4:57:32 PM,-25,5.8,,40.7721720000,-73.8572760000,11.25,,,,,,T,departure,LGA,DAL
SWA1078,7/1/2026 4:57:32 PM,3950,276.9,249,40.7545290000,-73.8054660000,57.6899986,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:32 PM,18450,359.6,276,40.7709050000,-74.7537230000,250.5099945,-0.35,none,317,31,-6,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:32 PM,3950,276.2,249,40.7548550000,-73.8049040000,56.3699989,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:33 PM,3950,276.2,249,40.7552030000,-73.8041990000,56.3699989,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:33 PM,3925,276.2,249,40.7555690000,-73.8034670000,56.3699989,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
AAL1150,7/1/2026 4:57:34 PM,34000,471.6,279,38.8345290000,-77.2010500000,224.9100037,0,none,287,8,-40,F,departure,LGA,CLT
SWA1078,7/1/2026 4:57:34 PM,3925,275.8,249,40.7559810000,-73.8026730000,55.0400009,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
UAL669,7/1/2026 4:57:34 PM,1700,189.3,,40.8636940000,-73.8057150000,211.1699982,,none,,,,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:57:35 PM,3925,274.6,249,40.7564390000,-73.8019410000,53.5900002,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA2473,7/1/2026 4:57:35 PM,28575,464.7,299,40.4584810000,-76.1946410000,243.2700043,0,none,312,12,-26,F,departure,LGA,STL
UAL692,7/1/2026 4:57:35 PM,18525,359.6,276,40.7694720000,-74.7590290000,250.5099945,-0.35,none,317,31,-6,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:35 PM,3925,274.6,249,40.7567600000,-73.8013310000,53.5900002,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
UAL2200,7/1/2026 4:57:35 PM,25400,414,285,40.7831590000,-75.7575360000,252.5700073,0.18,none,291,17,-21,F,departure,LGA,DEN
SWA1078,7/1/2026 4:57:36 PM,3925,274.6,249,40.7571720000,-73.8006590000,53.5900002,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:36 PM,3900,272.9,249,40.7575550000,-73.8000350000,52,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:36 PM,3900,272.9,249,40.7578810000,-73.7995360000,52,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:37 PM,18600,359.9,276,40.7683550000,-74.7632110000,250.3600006,-0.35,none,317,31,-6,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:37 PM,3900,272.7,249,40.7583160000,-73.7988280000,50.3600006,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:37 PM,3875,271.4,249,40.7587190000,-73.7982250000,48.7299995,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:38 PM,3875,271.4,249,40.7591400000,-73.7976070000,48.7299995,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA4570,7/1/2026 4:57:38 PM,-25,3.3,,40.7722210000,-73.8574220000,309.3800049,,,,,,T,departure,LGA,DAL
SWA1078,7/1/2026 4:57:38 PM,3875,271.4,249,40.7595520000,-73.7970580000,48.7299995,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:39 PM,3850,271,249,40.7599290000,-73.7965390000,46.9399986,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:39 PM,3825,271,249,40.7602840000,-73.7960210000,46.9399986,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:39 PM,18650,360.9,276,40.7670140000,-74.7681270000,250.4100037,-0.35,none,317,31,-6,F,departure,LGA,IAH
UAL2200,7/1/2026 4:57:40 PM,25475,414,285,40.7810640000,-75.7662130000,252.5700073,-0.18,none,293,16,-21,F,departure,LGA,DEN
UAL669,7/1/2026 4:57:40 PM,1650,185.6,,40.8598300000,-73.8089610000,212.2299957,,none,,,,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:57:40 PM,3825,270.8,249,40.7606510000,-73.7955320000,45.1500015,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:40 PM,3800,270.8,249,40.7611080000,-73.7949220000,45.1500015,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:57:41 PM,32000,454.4,,39.0073700000,-79.3486350000,251.5299988,,none,,,,F,departure,LGA,BNA
SWA1078,7/1/2026 4:57:41 PM,3775,270.2,249,40.7615660000,-73.7944340000,43.2000008,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:41 PM,3775,270.2,249,40.7621150000,-73.7937620000,43.2000008,-10.5500002,none,294,13,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:42 PM,18725,361.8,274,40.7657780000,-74.7727660000,250.4600067,-0.18,none,324,29,-9,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:42 PM,3750,269.3,251,40.7625360000,-73.7933560000,41.0900002,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL2200,7/1/2026 4:57:42 PM,25500,414,285,40.7797850000,-75.7716060000,252.5700073,-0.18,none,293,16,-21,F,departure,LGA,DEN
SWA1078,7/1/2026 4:57:42 PM,3750,269.3,251,40.7630020000,-73.7927940000,41.0900002,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:43 PM,3725,270.2,251,40.7635800000,-73.7921750000,38.9900017,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:43 PM,3700,269.2,251,40.7641650000,-73.7916080000,37,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:44 PM,3700,269.2,251,40.7645870000,-73.7911990000,37,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:44 PM,18775,363.1,274,40.7644450000,-74.7775680000,250.3699951,-0.18,none,324,29,-9,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:44 PM,3675,269.2,251,40.7650910000,-73.7907100000,37,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL2200,7/1/2026 4:57:44 PM,25550,414,285,40.7783170000,-75.7777610000,252.5700073,-0.18,none,293,16,-21,F,departure,LGA,DEN
AAL1150,7/1/2026 4:57:45 PM,34000,470.9,279,38.8182350000,-77.2219240000,225,0,none,287,8,-40,F,departure,LGA,CLT
UAL669,7/1/2026 4:57:45 PM,1550,183.9,,40.8561860000,-73.8120730000,213.6900024,,none,,,,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:57:45 PM,3675,269.2,251,40.7655940000,-73.7902830000,37,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:45 PM,3650,269.6,251,40.7661210000,-73.7897980000,33.8100014,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA2473,7/1/2026 4:57:45 PM,28700,466.9,299,40.4485930000,-76.2203370000,243.2700043,0,none,312,12,-26,F,departure,LGA,STL
SWA1078,7/1/2026 4:57:46 PM,3650,269.6,251,40.7666020000,-73.7894290000,33.8100014,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:46 PM,18825,363.1,274,40.7633060000,-74.7817380000,250.3699951,-0.18,none,324,29,-9,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:46 PM,3625,269.6,251,40.7671050000,-73.7889400000,33.8100014,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL2200,7/1/2026 4:57:46 PM,25600,415,285,40.7771530000,-75.7826930000,252.6100006,-0.18,none,293,16,-21,F,departure,LGA,DEN
SWA1078,7/1/2026 4:57:47 PM,3625,269.4,251,40.7676540000,-73.7885130000,32.5699997,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:47 PM,3625,269.4,251,40.7681120000,-73.7881470000,32.5699997,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:48 PM,3600,268.9,251,40.7686810000,-73.7876750000,31.6200008,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:48 PM,3600,268.9,251,40.7692110000,-73.7872310000,31.6200008,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:48 PM,18875,365.3,274,40.7619770000,-74.7866820000,250.3300018,-0.18,none,324,29,-9,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:49 PM,3575,268.6,251,40.7700770000,-73.7865520000,30.6700001,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:49 PM,3575,268.6,251,40.7696690000,-73.7869260000,30.6700001,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:50 PM,3575,268.6,251,40.7707210000,-73.7860720000,30.6700001,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:50 PM,3550,268.4,251,40.7711950000,-73.7857400000,30.1900005,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL669,7/1/2026 4:57:50 PM,1475,178.6,,40.8523820000,-73.8152660000,212.8899994,,none,,,,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:57:51 PM,3550,268.4,251,40.7717740000,-73.7853390000,30.1900005,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:51 PM,18925,366.3,274,40.7606050000,-74.7917480000,250.3800049,-0.18,none,324,29,-9,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:51 PM,3525,268.3,251,40.7723120000,-73.7848660000,29.7199993,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:57:51 PM,32000,455.4,,39.0004410000,-79.3754880000,251.5700073,,none,,,,F,departure,LGA,BNA
SWA1078,7/1/2026 4:57:52 PM,3525,268.7,251,40.7728240000,-73.7845540000,29.4300003,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:52 PM,3525,268.7,251,40.7732430000,-73.7841800000,29.4300003,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:52 PM,3500,268.7,251,40.7736970000,-73.7838750000,29.4300003,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:53 PM,18975,366.3,275,40.7595100000,-74.7959210000,250.3800049,-0.18,none,326,28,-7,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:53 PM,3500,268.2,251,40.7741740000,-73.7834930000,29.2399998,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:53 PM,3475,268.2,251,40.7747790000,-73.7830560000,29.2399998,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:54 PM,3475,268.2,251,40.7753450000,-73.7826540000,29.2399998,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:55 PM,3450,269,251,40.7760360000,-73.7821820000,29.1399994,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:57:55 PM,19025,367.2,275,40.7582530000,-74.8004150000,250.4299927,-0.18,none,326,28,-7,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:55 PM,3425,269,251,40.7765350000,-73.7817990000,29.1399994,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
AAL1150,7/1/2026 4:57:55 PM,34000,470.2,279,38.8020350000,-77.2426760000,225.0899963,0,none,287,8,-40,F,departure,LGA,CLT
SWA1078,7/1/2026 4:57:55 PM,3425,268.6,251,40.7770140000,-73.7814330000,28.9500008,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA2473,7/1/2026 4:57:55 PM,28875,467.8,301,40.4387650000,-76.2458660000,243.3300018,0.35,none,314,15,-27,F,departure,LGA,STL
UAL669,7/1/2026 4:57:56 PM,1400,175.6,,40.8485650000,-73.8185740000,213.1499939,,none,,,,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:57:56 PM,3400,268.6,251,40.7774790000,-73.7810590000,28.9500008,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:56 PM,3400,269.4,251,40.7779540000,-73.7807620000,28.8500004,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:57 PM,3375,269.4,251,40.7785500000,-73.7803100000,28.8500004,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL2200,7/1/2026 4:57:57 PM,25750,417.2,285,40.7710420000,-75.8081050000,252.5599976,-0.18,none,293,16,-21,F,departure,LGA,DEN
UAL692,7/1/2026 4:57:57 PM,19075,368.5,275,40.7568970000,-74.8054200000,250.3399963,-0.18,none,326,28,-7,F,departure,LGA,IAH
SWA1078,7/1/2026 4:57:57 PM,3375,269.4,251,40.7790150000,-73.7799970000,28.8500004,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:58 PM,3350,269.4,251,40.7796480000,-73.7795410000,28.8500004,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:58 PM,3350,269.4,251,40.7801790000,-73.7791860000,28.8500004,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:59 PM,3325,270.3,251,40.7807460000,-73.7787480000,28.75,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:57:59 PM,3325,270.3,251,40.7812500000,-73.7783740000,28.75,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL692,7/1/2026 4:58:00 PM,19125,369.8,275,40.7555070000,-74.8105270000,250.2400055,-0.18,none,326,28,-7,F,departure,LGA,IAH
SWA1078,7/1/2026 4:58:00 PM,3300,270.3,251,40.7817160000,-73.7780620000,28.75,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
SWA1078,7/1/2026 4:58:00 PM,3300,270.3,251,40.7823210000,-73.7776250000,28.75,-27.6000004,none,139,79,21,F,arrival,LAS,LGA
UAL669,7/1/2026 4:58:01 PM,1325,172.8,,40.8451540000,-73.8214720000,212.9499969,,none,,,,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:58:01 PM,3275,271.2,251,40.7829720000,-73.7771260000,28.6399994,-27.6000004,none,,,21,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:58:01 PM,32000,455.4,,38.9936910000,-79.4013060000,251.5700073,,none,,,,F,departure,LGA,BNA
